agency_id,agency_name,agency_url,agency_timezone,agency_lang,agency_phone,agency_fare_url,agency_email,route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,ident,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2981,224,22944_2_0,0,Торфяна (704),22944,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2982,224,22944_2_1,1,Залізничний вокзал (118),22944,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2983,224,22944_3_0,0,Торфяна (704),22944,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2984,224,22944_3_1,1,Залізничний вокзал (118),22944,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2985,224,22944_4_0,0,Торфяна (704),22944,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2986,224,22944_4_1,1,Залізничний вокзал (118),22944,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2987,224,22944_5_0,0,Торфяна (704),22944,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2988,224,22945_0_0,0,Торфяна (704),22945,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2989,224,22945_0_1,1,Залізничний вокзал (118),22945,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2990,224,22945_1_0,0,Торфяна (704),22945,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2991,224,22945_1_1,1,Залізничний вокзал (118),22945,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2992,224,22945_2_0,0,Торфяна (704),22945,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2993,224,22945_2_1,1,Залізничний вокзал (118),22945,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2994,224,22945_3_0,0,Торфяна (704),22945,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2995,224,22945_3_1,1,Залізничний вокзал (118),22945,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2996,224,22945_4_0,0,Торфяна (704),22945,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2997,224,22945_4_1,1,Залізничний вокзал (118),22945,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2998,224,22945_5_0,0,Торфяна (704),22945,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,2999,224,22946_0_0,0,Торфяна (704),22946,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3000,224,22946_0_1,1,Залізничний вокзал (118),22946,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3001,224,22946_1_0,0,Торфяна (704),22946,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3002,224,22946_1_1,1,Залізничний вокзал (118),22946,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3003,224,22946_2_0,0,Торфяна (704),22946,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3004,224,22946_2_1,1,Залізничний вокзал (118),22946,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3005,224,22946_3_0,0,Торфяна (704),22946,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3006,224,22946_3_1,1,Залізничний вокзал (118),22946,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3007,224,22946_4_0,0,Торфяна (704),22946,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3008,224,22946_4_1,1,Залізничний вокзал (118),22946,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3009,224,22946_5_0,0,Торфяна (704),22946,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3010,224,22947_0_0,0,Торфяна (704),22947,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3011,224,22947_0_1,1,Залізничний вокзал (118),22947,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3012,224,22947_1_0,0,Торфяна (704),22947,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3013,224,22947_1_1,1,Залізничний вокзал (118),22947,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3014,224,22947_2_0,0,Торфяна (704),22947,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3015,224,22947_2_1,1,Залізничний вокзал (118),22947,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3016,224,22947_3_0,0,Торфяна (704),22947,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3017,224,22947_3_1,1,Залізничний вокзал (118),22947,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3018,224,22947_4_0,0,Торфяна (704),22947,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3019,224,22947_4_1,1,Залізничний вокзал (118),22947,2511.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,1631,Т09,Залізничний вокзал - вул. Торф'яна,,0,,556b2f,556b2f,3020,224,22947_5_0,0,Торфяна (704),22947,2510.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3021,31,23065_0_0,0,Вернадського (785),23065,3470.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3022,31,23065_0_1,1,Залізничний вокзал (118),23065,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3023,31,23065_1_0,0,Вернадського (785),23065,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3024,31,23065_1_1,1,Залізничний вокзал (118),23065,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3025,31,23065_2_0,0,Вернадського (785),23065,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3026,31,23065_2_1,1,Залізничний вокзал (118),23065,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3027,31,23065_3_0,0,Вернадського (785),23065,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3028,31,23065_3_1,1,Залізничний вокзал (118),23065,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3029,31,23065_4_0,0,Вернадського (785),23065,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3030,31,23065_4_1,1,Залізничний вокзал (118),23065,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3031,31,23066_0_0,0,Вернадського (785),23066,3470.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3032,31,23066_0_1,1,Залізничний вокзал (118),23066,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3033,31,23066_1_0,0,Вернадського (785),23066,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3034,31,23066_1_1,1,Залізничний вокзал (118),23066,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3035,31,23066_2_0,0,Вернадського (785),23066,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3036,31,23066_2_1,1,Залізничний вокзал (118),23066,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3037,31,23066_3_0,0,Вернадського (785),23066,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3038,31,23066_3_1,1,Залізничний вокзал (118),23066,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3039,31,23066_4_0,0,Вернадського (785),23066,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3040,31,23066_4_1,1,Залізничний вокзал (118),23066,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3041,31,23067_0_0,0,Вернадського (785),23067,3470.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3042,31,23067_0_1,1,Залізничний вокзал (118),23067,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3043,31,23067_1_0,0,Вернадського (785),23067,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3044,31,23067_1_1,1,Залізничний вокзал (118),23067,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3045,31,23067_2_0,0,Вернадського (785),23067,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3046,31,23067_2_1,1,Залізничний вокзал (118),23067,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3047,31,23067_3_0,0,Вернадського (785),23067,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3048,31,23067_3_1,1,Залізничний вокзал (118),23067,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3049,31,23067_4_0,0,Вернадського (785),23067,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3050,31,23067_4_1,1,Залізничний вокзал (118),23067,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3051,31,23068_0_0,0,Вернадського (785),23068,3470.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3052,31,23068_0_1,1,Залізничний вокзал (118),23068,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3053,31,23068_1_0,0,Вернадського (785),23068,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3054,31,23068_1_1,1,Залізничний вокзал (118),23068,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3055,31,23068_2_0,0,Вернадського (785),23068,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3056,31,23068_2_1,1,Залізничний вокзал (118),23068,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3057,31,23068_3_0,0,Вернадського (785),23068,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3058,31,23068_3_1,1,Залізничний вокзал (118),23068,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3059,31,23068_4_0,0,Вернадського (785),23068,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3060,31,23068_4_1,1,Залізничний вокзал (118),23068,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3061,31,23069_0_0,0,Вернадського (785),23069,3472.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3062,31,23069_0_1,1,Залізничний вокзал (118),23069,3471.0,0,0
89,ЛКП Львівелектротранс,http://lvivelectrotrans.com.ua/,Europe/Kiev,uk,380987570729.0,https://tickets.lvivelectrotrans.com.ua/,lvivelektrotrans@gmail.com,104,Т04,Залізничний вокзал - вул. Вернадського,,0,,556b2f,556b2f,3063,31,23069_1_0,0,Вернадського (785),23069,3472.0,0,0
